delta,omega,proba_trans_before_mut,mu,lambda,ppv_conditional_1_jump
14,0.03,0.08,2.1878646727466853,5.940062701458614,0.011745595203327004
15,0.03,0.08,2.1878646727466853,5.940062701458614,0.011129846808956581
0,0.04,0.08,2.1878646727466853,4.455823243004585,0.036359846233355655
1,0.04,0.08,2.1878646727466853,4.455823243004585,0.034087449724445246
2,0.04,0.08,2.1878646727466853,4.455823243004585,0.03197406698616469
3,0.04,0.08,2.1878646727466853,4.455823243004585,0.030012942099882502
4,0.04,0.08,2.1878646727466853,4.455823243004585,0.02819451491535526
5,0.04,0.08,2.1878646727466853,4.455823243004585,0.02650851802517718
6,0.04,0.08,2.1878646727466853,4.455823243004585,0.024944817476302648
7,0.04,0.08,2.1878646727466853,4.455823243004585,0.023493769727579862
8,0.04,0.08,2.1878646727466853,4.455823243004585,0.022146365775717124
9,0.04,0.08,2.1878646727466853,4.455823243004585,0.020894274308463502
10,0.04,0.08,2.1878646727466853,4.455823243004585,0.019729835302498007
11,0.04,0.08,2.1878646727466853,4.455823243004585,0.018646029466598806
12,0.04,0.08,2.1878646727466853,4.455823243004585,0.01763643668131968
13,0.04,0.08,2.1878646727466853,4.455823243004585,0.016695190427483464
14,0.04,0.08,2.1878646727466853,4.455823243004585,0.015816931946372268
15,0.04,0.08,2.1878646727466853,4.455823243004585,0.01499676610017949
0,0.05,0.08,2.1878646727466853,3.5559451504049755,0.04546504889198279
1,0.05,0.08,2.1878646727466853,3.5559451504049755,0.04265319507341422
2,0.05,0.08,2.1878646727466853,3.5559451504049755,0.04003714063323671
3,0.05,0.08,2.1878646727466853,3.5559451504049755,0.03760848688068264
4,0.05,0.08,2.1878646727466853,3.5559451504049755,0.035355411047683465
5,0.05,0.08,2.1878646727466853,3.5559451504049755,0.03326524767995461
6,0.05,0.08,2.1878646727466853,3.5559451504049755,0.031325518326983604
7,0.05,0.08,2.1878646727466853,3.5559451504049755,0.029524365117183947
8,0.05,0.08,2.1878646727466853,3.5559451504049755,0.02785072300937984
9,0.05,0.08,2.1878646727466853,3.5559451504049755,0.026294368710267923
10,0.05,0.08,2.1878646727466853,3.5559451504049755,0.024845909522028954
11,0.05,0.08,2.1878646727466853,3.5559451504049755,0.023496743259444373
12,0.05,0.08,2.1878646727466853,3.5559451504049755,0.022239005279415667
13,0.05,0.08,2.1878646727466853,3.5559451504049755,0.021065511095254074
14,0.05,0.08,2.1878646727466853,3.5559451504049755,0.019969699067844137
15,0.05,0.08,2.1878646727466853,3.5559451504049755,0.018945575502275526
0,0.060000000000000005,0.08,2.1878646727466853,2.95105971255702,0.054580343123805344
1,0.060000000000000005,0.08,2.1878646727466853,2.95105971255702,0.051240265791201924
2,0.060000000000000005,0.08,2.1878646727466853,2.95105971255702,0.04813162511066351
3,0.060000000000000005,0.08,2.1878646727466853,2.95105971255702,0.045244398318061395
4,0.060000000000000005,0.08,2.1878646727466853,2.95105971255702,0.042564549520512314
5,0.060000000000000005,0.08,2.1878646727466853,2.95105971255702,0.040077080140082745
6,0.060000000000000005,0.08,2.1878646727466853,2.95105971255702,0.03776723951084177
7,0.060000000000000005,0.08,2.1878646727466853,2.95105971255702,0.03562103033254186
8,0.060000000000000005,0.08,2.1878646727466853,2.95105971255702,0.03362540612028344
9,0.060000000000000005,0.08,2.1878646727466853,2.95105971255702,0.03176832405188999
10,0.060000000000000005,0.08,2.1878646727466853,2.95105971255702,0.030038727932147426
11,0.060000000000000005,0.08,2.1878646727466853,2.95105971255702,0.02842649791703957
12,0.060000000000000005,0.08,2.1878646727466853,2.95105971255702,0.026922385782190722
13,0.060000000000000005,0.08,2.1878646727466853,2.95105971255702,0.025517945587571915
14,0.060000000000000005,0.08,2.1878646727466853,2.95105971255702,0.024205464910875323
15,0.060000000000000005,0.08,2.1878646727466853,2.95105971255702,0.022977899289992866
0,0.06999999999999999,0.08,2.1878646727466853,2.5160385001115784,0.0637068327391833
1,0.06999999999999999,0.08,2.1878646727466853,2.5160385001115784,0.05984971754277085
2,0.06999999999999999,0.08,2.1878646727466853,2.5160385001115784,0.0562585427317099
3,0.06999999999999999,0.08,2.1878646727466853,2.5160385001115784,0.05292168046422558
4,0.06999999999999999,0.08,2.1878646727466853,2.5160385001115784,0.04982293076614907
5,0.06999999999999999,0.08,2.1878646727466853,2.5160385001115784,0.04694502588357488
6,0.06999999999999999,0.08,2.1878646727466853,2.5160385001115784,0.04427101389084145
7,0.06999999999999999,0.08,2.1878646727466853,2.5160385001115784,0.041784831423150676
8,0.06999999999999999,0.08,2.1878646727466853,2.5160385001115784,0.03947152350590508
9,0.06999999999999999,0.08,2.1878646727466853,2.5160385001115784,0.03731729858031041
10,0.06999999999999999,0.08,2.1878646727466853,2.5160385001115784,0.035309504511996645
11,0.06999999999999999,0.08,2.1878646727466853,2.5160385001115784,0.03343656749854867
12,0.06999999999999999,0.08,2.1878646727466853,2.5160385001115784,0.0316879152546873
13,0.06999999999999999,0.08,2.1878646727466853,2.5160385001115784,0.030053895609540845
14,0.06999999999999999,0.08,2.1878646727466853,2.5160385001115784,0.02852569630238196
15,0.06999999999999999,0.08,2.1878646727466853,2.5160385001115784,0.02709526888304485
0,0.08,0.08,2.1878646727466853,2.1878646727466853,0.07284542187700904
1,0.08,0.08,2.1878646727466853,2.1878646727466853,0.06848242121355635
2,0.08,0.08,2.1878646727466853,2.1878646727466853,0.0644187448486682
3,0.08,0.08,2.1878646727466853,2.1878646727466853,0.06064117920277638
4,0.08,0.08,2.1878646727466853,2.1878646727466853,0.0571314088884997
5,0.08,0.08,2.1878646727466853,2.1878646727466853,0.05386996003357838
6,0.08,0.08,2.1878646727466853,2.1878646727466853,0.05083774917111513
7,0.08,0.08,2.1878646727466853,2.1878646727466853,0.04801671878630717
8,0.08,0.08,2.1878646727466853,2.1878646727466853,0.045390076812671896
9,0.08,0.08,2.1878646727466853,2.1878646727466853,0.04294235216482247
10,0.08,0.08,2.1878646727466853,2.1878646727466853,0.04065936277879733
11,0.08,0.08,2.1878646727466853,2.1878646727466853,0.03852814312140731
12,0.08,0.08,2.1878646727466853,2.1878646727466853,0.036536854998502524
13,0.08,0.08,2.1878646727466853,2.1878646727466853,0.034674693984642284
14,0.08,0.08,2.1878646727466853,2.1878646727466853,0.032931797810670745
15,0.08,0.08,2.1878646727466853,2.1878646727466853,0.031299159837184634
0,0.09,0.08,2.1878646727466853,1.9313159547090295,0.08199687300230757
1,0.09,0.08,2.1878646727466853,1.9313159547090295,0.07713911682041764
2,0.09,0.08,2.1878646727466853,1.9313159547090295,0.07261296198098043
3,0.09,0.08,2.1878646727466853,1.9313159547090295,0.06840362888620616
4,0.09,0.08,2.1878646727466853,1.9313159547090295,0.06449073508458596
5,0.09,0.08,2.1878646727466853,1.9313159547090295,0.060852662819117616
6,0.09,0.08,2.1878646727466853,1.9313159547090295,0.05746826563255817
7,0.09,0.08,2.1878646727466853,1.9313159547090295,0.05431756239430381
8,0.09,0.08,2.1878646727466853,1.9313159547090295,0.05138199385373188
9,0.09,0.08,2.1878646727466853,1.9313159547090295,0.04864447708785787
10,0.09,0.08,2.1878646727466853,1.9313159547090295,0.046089364619064634
11,0.09,0.08,2.1878646727466853,1.9313159547090295,0.04370235998644137
12,0.09,0.08,2.1878646727466853,1.9313159547090295,0.04147041591175684
13,0.09,0.08,2.1878646727466853,1.9313159547090295,0.03938162847911625
14,0.09,0.08,2.1878646727466853,1.9313159547090295,0.037425134153492155
15,0.09,0.08,2.1878646727466853,1.9313159547090295,0.035591012945859715
0,0.09999999999999999,0.08,2.1878646727466853,1.7251478969635143,0.09116184335362444
1,0.09999999999999999,0.08,2.1878646727466853,1.7251478969635143,0.08582044736165015
2,0.09999999999999999,0.08,2.1878646727466853,1.7251478969635143,0.08084183526215132
3,0.09999999999999999,0.08,2.1878646727466853,1.7251478969635143,0.076209681566596
4,0.09999999999999999,0.08,2.1878646727466853,1.7251478969635143,0.07190158483467109
5,0.09999999999999999,0.08,2.1878646727466853,1.7251478969635143,0.06789384488781851
6,0.09999999999999999,0.08,2.1878646727466853,1.7251478969635143,0.06416331971875551
7,0.09999999999999999,0.08,2.1878646727466853,1.7251478969635143,0.06068817379204444
8,0.09999999999999999,0.08,2.1878646727466853,1.7251478969635143,0.0574481491453638
9,0.09999999999999999,0.08,2.1878646727466853,1.7251478969635143,0.05442461723677101
10,0.09999999999999999,0.08,2.1878646727466853,1.7251478969635143,0.05160052824271268
11,0.09999999999999999,0.08,2.1878646727466853,1.7251478969635143,0.048960314192495163
12,0.09999999999999999,0.08,2.1878646727466853,1.7251478969635143,0.04648977425455308
13,0.09999999999999999,0.08,2.1878646727466853,1.7251478969635143,0.04417595660144425
14,0.09999999999999999,0.08,2.1878646727466853,1.7251478969635143,0.04200704410833873
15,0.09999999999999999,0.08,2.1878646727466853,1.7251478969635143,0.0399722473323599
0,0.11,0.08,2.1878646727466853,1.5557786648772152,0.10034090927686881
1,0.11,0.08,2.1878646727466853,1.5557786648772152,0.09452698139773168
2,0.11,0.08,2.1878646727466853,1.5557786648772152,0.08910593739929837
3,0.11,0.08,2.1878646727466853,1.5557786648772152,0.08405992646084266
4,0.11,0.08,2.1878646727466853,1.5557786648772152,0.07936457599239245
5,0.11,0.08,2.1878646727466853,1.5557786648772152,0.07499416413166743
6,0.11,0.08,2.1878646727466853,1.5557786648772152,0.07092361969951022
7,0.11,0.08,2.1878646727466853,1.5557786648772152,0.06712932069223586
8,0.11,0.08,2.1878646727466853,1.5557786648772152,0.06358937751998735
9,0.11,0.08,2.1878646727466853,1.5557786648772152,0.060283680813702174
10,0.11,0.08,2.1878646727466853,1.5557786648772152,0.0571938400623313
11,0.11,0.08,2.1878646727466853,1.5557786648772152,0.05430307385184181
12,0.11,0.08,2.1878646727466853,1.5557786648772152,0.051596082062010135
13,0.11,0.08,2.1878646727466853,1.5557786648772152,0.04905891536982606
14,0.11,0.08,2.1878646727466853,1.5557786648772152,0.04667884968701985
15,0.11,0.08,2.1878646727466853,1.5557786648772152,0.04444426908042529
0,0.12,0.08,2.1878646727466853,1.4141161674204188,0.10953458323657156
1,0.12,0.08,2.1878646727466853,1.4141161674204188,0.10325922882408213
2,0.12,0.08,2.1878646727466853,1.4141161674204188,0.09740578730111307
3,0.12,0.08,2.1878646727466853,1.4141161674204188,0.09195490352395598
4,0.12,0.08,2.1878646727466853,1.4141161674204188,0.08688028138805605
5,0.12,0.08,2.1878646727466853,1.4141161674204188,0.0821542373988855
6,0.12,0.08,2.1878646727466853,1.4141161674204188,0.07774983656375603
7,0.12,0.08,2.1878646727466853,1.4141161674204188,0.07364173711590584
8,0.12,0.08,2.1878646727466853,1.4141161674204188,0.06980648357536247
9,0.12,0.08,2.1878646727466853,1.4141161674204188,0.06622254914950036
10,0.12,0.08,2.1878646727466853,1.4141161674204188,0.0628702629233345
11,0.12,0.08,2.1878646727466853,1.4141161674204188,0.059731686784010474
12,0.12,0.08,2.1878646727466853,1.4141161674204188,0.056790474345623475
13,0.12,0.08,2.1878646727466853,1.4141161674204188,0.0540317280617601
14,0.12,0.08,2.1878646727466853,1.4141161674204188,0.05144186247135912
15,0.12,0.08,2.1878646727466853,1.4141161674204188,0.04900847719149666
0,0.13,0.08,2.1878646727466853,1.2938422624356425,0.11874332614708721
1,0.13,0.08,2.1878646727466853,1.2938422624356425,0.11201765229531616
2,0.13,0.08,2.1878646727466853,1.2938422624356425,0.10574186066415388
3,0.13,0.08,2.1878646727466853,1.2938422624356425,0.09989511326372555
4,0.13,0.08,2.1878646727466853,1.2938422624356425,0.09444923793396655
5,0.13,0.08,2.1878646727466853,1.2938422624356425,0.08937464894769678
6,0.13,0.08,2.1878646727466853,1.2938422624356425,0.08464261187498935
7,0.13,0.08,2.1878646727466853,1.2938422624356425,0.08022613069837674
8,0.13,0.08,2.1878646727466853,1.2938422624356425,0.07610024847593547
9,0.13,0.08,2.1878646727466853,1.2938422624356425,0.0722420830416023
10,0.13,0.08,2.1878646727466853,1.2938422624356425,0.06863074201624735
11,0.13,0.08,2.1878646727466853,1.2938422624356425,0.06524718603745303
12,0.13,0.08,2.1878646727466853,1.2938422624356425,0.062074074256762445
13,0.13,0.08,2.1878646727466853,1.2938422624356425,0.05909560904962178
14,0.13,0.08,2.1878646727466853,1.2938422624356425,0.05629738814920432
15,0.13,0.08,2.1878646727466853,1.2938422624356425,0.05366626784786927
0,0.14,0.08,2.1878646727466853,1.1904285207542569,0.1279675565775112
1,0.14,0.08,2.1878646727466853,1.1904285207542569,0.1208026757464375
2,0.14,0.08,2.1878646727466853,1.1904285207542569,0.1141145978625904
3,0.14,0.08,2.1878646727466853,1.1904285207542569,0.10788102404926048
4,0.14,0.08,2.1878646727466853,1.1904285207542569,0.10207195339890944
5,0.14,0.08,2.1878646727466853,1.1904285207542569,0.09665595673044157
6,0.14,0.08,2.1878646727466853,1.1904285207542569,0.0916025636052368
7,0.14,0.08,2.1878646727466853,1.1904285207542569,0.08688318810999035
8,0.14,0.08,2.1878646727466853,1.1904285207542569,0.08247143499416403
9,0.14,0.08,2.1878646727466853,1.1904285207542569,0.07834312744704079
10,0.14,0.08,2.1878646727466853,1.1904285207542569,0.07447620925004973
11,0.14,0.08,2.1878646727466853,1.1904285207542569,0.07085059396976583
12,0.14,0.08,2.1878646727466853,1.1904285207542569,0.06744799689849261
13,0.14,0.08,2.1878646727466853,1.1904285207542569,0.06425176736728071
14,0.14,0.08,2.1878646727466853,1.1904285207542569,0.061246729857738776
15,0.14,0.08,2.1878646727466853,1.1904285207542569,0.05841903755350395
0,0.15000000000000002,0.08,2.1878646727466853,1.1005436131891946,0.13720765779174918
1,0.15000000000000002,0.08,2.1878646727466853,1.1005436131891946,0.129614690904958
2,0.15000000000000002,0.08,2.1878646727466853,1.1005436131891946,0.1225244099729285
3,0.15000000000000002,0.08,2.1878646727466853,1.1005436131891946,0.11591307768729331
4,0.15000000000000002,0.08,2.1878646727466853,1.1005436131891946,0.10974891157255658
5,0.15000000000000002,0.08,2.1878646727466853,1.1005436131891946,0.10399869717990362
6,0.15000000000000002,0.08,2.1878646727466853,1.1005436131891946,0.09863029057439542
7,0.15000000000000002,0.08,2.1878646727466853,1.1005436131891946,0.09361357917696775
8,0.15000000000000002,0.08,2.1878646727466853,1.1005436131891946,0.08892079133903438
9,0.15000000000000002,0.08,2.1878646727466853,1.1005436131891946,0.08452651504264198
10,0.15000000000000002,0.08,2.1878646727466853,1.1005436131891946,0.0804075865662345
11,0.15000000000000002,0.08,2.1878646727466853,1.1005436131891946,0.07654292533622278
12,0.15000000000000002,0.08,2.1878646727466853,1.1005436131891946,0.0729133522078984
13,0.15000000000000002,0.08,2.1878646727466853,1.1005436131891946,0.06950140940444682
14,0.15000000000000002,0.08,2.1878646727466853,1.1005436131891946,0.06629119070721998
15,0.15000000000000002,0.08,2.1878646727466853,1.1005436131891946,0.06326818550383088
0,0.16,0.08,2.1878646727466853,1.0216817354468932,0.14646398324400853
1,0.16,0.08,2.1878646727466853,1.0216817354468932,0.13845406237041963
2,0.16,0.08,2.1878646727466853,1.0216817354468932,0.13097168346967622
3,0.16,0.08,2.1878646727466853,1.0216817354468932,0.12399169376479573
4,0.16,0.08,2.1878646727466853,1.0216817354468932,0.11748057628389971
5,0.16,0.08,2.1878646727466853,1.0216817354468932,0.11140338893024233
6,0.16,0.08,2.1878646727466853,1.0216817354468932,0.10572637589816702
7,0.16,0.08,2.1878646727466853,1.0216817354468932,0.10041796007878732
8,0.16,0.08,2.1878646727466853,1.0216817354468932,0.09544905412344255
9,0.16,0.08,2.1878646727466853,1.0216817354468932,0.09079306898132543
10,0.16,0.08,2.1878646727466853,1.0216817354468932,0.08642578850153321
11,0.16,0.08,2.1878646727466853,1.0216817354468932,0.08232518967526549
12,0.16,0.08,2.1878646727466853,1.0216817354468932,0.0784712471797246
13,0.16,0.08,2.1878646727466853,1.0216817354468932,0.07484574098311758
14,0.16,0.08,2.1878646727466853,1.0216817354468932,0.0714320757243178
15,0.16,0.08,2.1878646727466853,1.0216817354468932,0.06821511540965024
0,0.17,0.08,2.1878646727466853,0.9519214621626292,0.1557368609440745
1,0.17,0.08,2.1878646727466853,0.9519214621626292,0.14732113164625654
2,0.17,0.08,2.1878646727466853,0.9519214621626292,0.1394567839496313
3,0.17,0.08,2.1878646727466853,0.9519214621626292,0.13211727309048896
4,0.17,0.08,2.1878646727466853,0.9519214621626292,0.12526739458315622
5,0.17,0.08,2.1878646727466853,0.9519214621626292,0.11887053576069435
6,0.17,0.08,2.1878646727466853,0.9519214621626292,0.11289138971317508
7,0.17,0.08,2.1878646727466853,0.9519214621626292,0.10729697587265787
